,Unnamed: 0,username,full_text,tweet_clean,english_text,sentiment,label
937,943,mrayhan15_,Dengan kemajuan AI kayaknya sekolah itu ga perlu lama2,maju ai kayak sekolah ga lama,progress ai like school doesn't take long,-0.05,negative
938,944,cak_DITO,Kompetisi ini untuk mendorong manfaat positif kemajuan teknologi AI. Sekaligus menantang peserta berimajinasi tentang masa depan Surabaya sebagai pusat inovasi dan keberanian warga kotanya di tahun 2050. https://t.co/gm6DBPX8hM https://t.co/dcEBiNznal,kompetisi dorong manfaat positif maju teknologi ai  tantang serta imajinasi surabaya pusat inovasi berani warga kota  ,"competition pushes positive benefits of advanced AI technology challenges and imagination of Surabaya, the center of innovation, brave city residents",0.3318181818181818,positive
939,945,bank_indonesia,#SobatRupiah pasti merasakan pesatnya kemajuan AI/ML di masa sekarang. Lihat saja kini Chatbot AI art generator bahkan verifikasi data saat login m-banking di gawai bisa menggunakan sidik jari. Keren kan? Makin canggih saja ya teknologi di sekitar kita! - Sebuah utas - https://t.co/j3Etj9VbE8,rasa pesat maju ai ml  lihat chatbot ai art generator verifikasi data login mbanking gawai sidik jari  keren  canggih ya teknologi   utas ,rapid sense of progress ai ml see chatbot ai art generator data verification login mbanking cool fingerprint gadget sophisticated yes technology thread,0.425,positive
940,946,nonaked,ㅤ Logo-logo aplikasi realisasi daripada AI perangkat rumah pintar asisten suara teknologi rekomendasi hiburan serta navigasi bermunculan pada layar. Teknologi berbasis Al yang sudah sering kita temui meski kadang tak disadari. ㅤ https://t.co/xe1ERqicMA, logo aplikasi realisasi ai perangkat rumah pintar asisten suara teknologi rekomendasi hibur navigasi muncul layar  teknologi bas al temu kadang sadar  ,logo application realization ai smart home device voice assistant technology recommendation entertainment navigation pop up screen technology bas al temu sometimes aware,0.2321428571428571,positive
941,947,stucsenpos18292,keren banget sih kemajuan ai udah kece abis. tapi tetep aja gak bisa ngalahin otak manusia yg kreatif dan inovatif dong?,keren banget sih maju ai udah kece abis  tetep aja gak ngalahin otak manusia yg kreatif inovatif ,It's really cool that advanced AI is already cool after all but still doesn't beat the creatively innovative human brain,0.32,positive
942,948,acegalpo1917043,gue emang seneng bgt nih ngikutin tren tech makin nyenengin gua liat kemajuan ai dan ml,gue emang neng bgt nih ngikutin tren tech nyenengin gua liat maju ai ml,"I'm really interested in following tech trends, it's fun for me to see progress in AI ml",0.1833333333333333,positive
943,949,JaPenWPKL,Ini merupakan langkah penting ke arah mewujudkan peluang pertumbuhan inklusif untuk lebih ramai rakyat Malaysia dan mengukuhkan kemajuan digital negara. Kerajaan di seluruh dunia mempertimbangkan kaedah untuk mereka boleh memanfaatkan sepenuhnya peluang AI Malaysia menerima https://t.co/NQ1wQRHlGs,langkah arah wujud peluang tumbuh inklusif ramai rakyat malaysia kukuh maju digital negara  raja dunia timbang kaedah manfaat sepenuh peluang ai malaysia terima,"Steps towards realizing opportunities for inclusive growth for many Malaysian people are firmly digitally advanced, the king of the world considers how to take full advantage of the opportunities that AI Malaysia accepts",0.4166666666666667,positive
944,950,chifflinaf49795,keren banget nih kemajuan ai semakin pesat. siapa tau bisa bikin game fortnite jadi lebih seru lagi,keren banget nih maju ai pesat  tau bikin game fortnite seru,"This is really cool, AI is progressing quickly, you know how to make exciting Fortnite games",0.3277777777777778,positive
945,951,unmanriesw54197,keren abis nih kemajuan ai dan ml mudah mudahan bisa bantu kita ngelawan covid-19 lebih cepat,keren abis nih maju ai ml mudah mudah bantu ngelawan covid cepat,"This is really cool, progress AI ML, easy, easy, helps fight Covid quickly",0.3875,positive
946,952,NUgarislucu,Para ulama akhirnya bangkit. Menyatukan kekuatan melawan derasnya teknologi. Apalagi setelah ada saingan baru bernama KyAI Khadrotul Yai Artificial Intelegent sebuah sistem yang memungkinkan kita menjadi Alim dadakan. https://t.co/wSEdXAcf2G,ulama bangkit  satu kuat lawan deras teknologi  saing nama kyai khadrotul yai artificial intelegent sistem alim dada ,scholars rise one strong against the torrent of technology competing with the name of Kyai Khadrotul Yai artificial intelligence system of alim dada,-0.0833333333333333,negative
947,953,ezli007,Kemajuan teknologi AI dan robotik adalah realiti yang tidak dapat dielakkan dan ia sudah mula menggantikan banyak pekerjaan yang sebelum ini dianggap selamat. BACA LANJUT &gt; https://t.co/0fOALgY7Aq,maju teknologi ai robotik realiti elak ganti kerja anggap selamat  baca  gt ,"Advanced AI technology, robotics, reality, avoid changing jobs, consider it a good read, GT",0.55,positive
948,954,baitgetir,sebuah kemajuan guis tahun ini dapet signal di atas gunung kita bisa vidcallan ehe,maju guis dapet signal gunung vidcallan ehe,go ahead guis get signal mount vidcallan ehe,0.0,neutral
949,955,amanz,Sertai Program NEXT: AI Connect 2024 Untuk Pemahaman Lebih Mendalam Kemajuan AI https://t.co/DMVXGajm1h https://t.co/1GORjcfa7V,serta program next  ai connect  paham dalam maju ai,and the next ai connect program understands advanced ai,0.2,positive
950,956,halocentrea,Ancaman serangan siber melalui email terus berkembang dan menjadi semakin berbahaya terutama dengan kemajuan kecerdasan buatan (AI) generatif. Simak berita selengkapnya di website https://t.co/dR916mLtnp #centreaindonesia #email https://t.co/YDvNm3Mca4,ancam serang siber email kembang bahaya maju cerdas buat  ai  generatif  simak berita lengkap website,Threat of cyber attack email flower danger advance smart for generative ai see full news website,0.2821428571428571,positive
951,957,Lip6Tekno,VIDEO: Ahli Peringatkan Bahaya Kemajuan AI yang Terlalu Cepat https://t.co/qv1fr5n8jp,video  ahli ingat bahaya maju ai cepat,video expert remembers danger fast forward ai,0.2,positive
952,958,GxMxL,Menemukan salah satu AI nahwu-shorof yg kecerdasannya mengagumkan KitabAI yg dikembangkan oleh Badan Pengembangan Inovasi Strategis (BPIS) PBNU oleh Mas @anvie. Saya coba kasih prompt syairnya Mutanabbi dan diterjemahkan dgn sempurna. Silahkan dicoba: https://t.co/70ypD0NVGZ https://t.co/f944XCiCDO,temu salah ai nahwushorof yg cerdas kagum kitabai yg kembang badan kembang inovasi strategis  bpis  pbnu mas  coba kasih prompt syair mutanabbi terjemah dgn sempurna  silah coba ,"meet one of the intelligent Nahwushorofs, admire Kitabai, who has a growing body, developing strategic innovations, BPIS PBNU, sir, try to give a prompt, translate the Mutanabbi poem perfectly, please try",0.9,positive
953,959,Pelabur_Bijak,Buat pertama kalinya ada satu entiti satu species yang lebih bijak dari majoriti manusia atas muka bumi ini. Model OpenAI o1 preview dah melepasi paras average IQ manusia. Adakah kita bersedia nak compete dengan someone lebih bijak dan tak perlukan makan minum ? https://t.co/cuh0Vh2azj,kali entit species bijak majoriti manusia muka bumi  model openai o preview dah lepas paras average iq manusia  ada sedia nak compete someone bijak perlu makan minum ,times entit species wise majority of humans on the face of the earth openai model o preview already released average human iq level is ready to compete someone wise needs to eat and drink,0.29,positive
954,960,adityid,Menyeimbangkan Inovasi dan Etika di Era AI: Eksplorasi Filsafat dan Budaya Bagaimana jika kemajuan teknologi terbesar kita juga menjadi dilema etika terbesar kita? Mari kita selidiki keseimbangan antara inovasi dan etika di era AI. https://t.co/qamyxBCOlI,imbang inovasi etika era ai  eksplorasi filsafat budaya maju teknologi besar dilema etika besar  mari selidik imbang inovasi etika era ai ,innovation balance ethics ai era exploration philosophy culture advanced big tech big ethical dilemma let's investigate innovation balance ethics ai era,0.15,positive
955,961,GesuriID,Ungkap Derita Negara Pernah Dijajah Megawati Ajak Universitas di Dunia Pastikan Kemajuan AI Sokong Kemerdekaan https://t.co/yabKLwgwnA #pdiperjuangan,derita negara jajah megawati ajak universitas dunia pasti maju ai sokong merdeka,"The suffering of colonial countries, Megawati invites world universities to definitely progress and support independence",0.0,neutral
956,962,anerperty133670,kalo gue sih pengen bgt liat kemajuan ai indo kan bisa jd peluang buat negara kita maju terus,kalo gue sih ken bgt liat maju ai indo jd peluang negara maju,I would really like to see AI progress as an opportunity for a developed country,0.15,positive
957,963,FIMELAdotcom,Maksimalkan Identifikasi Masalah Kulit dengan Bantuan Teknologi AI dan AR: Kemajuan Teknologi AI dan AR Kini Dapat Mengidentifikasi Masalah Kulit dengan Akurasi yang Lebih Tinggi. https://t.co/3bQUKSMOn4 https://t.co/6ui7LEFLIq,maksimal identifikasi kulit bantu teknologi ai ar  maju teknologi ai ar identifikasi kulit akurasi ,maximum skin identification assisted by advanced ai ar technology ai ar technology skin identification accuracy,0.4,positive
958,964,maytabnede27130,Kemajuan ai bikin saya deg-degan! beneran deh siapa yg tau apa aja kehebatan teknologi ini ntar bs ngubah hidup kita?,maju ai bikin degdegan  beneran deh yg tau aja hebat teknologi ntar bs ngubah hidup ,"The progress of AI will really make you nervous, for those who know how great technology is, it can change lives",0.5,positive
959,965,unmanriesw54197,Waw seneng banget liat kemajuan ai dan ml buat game. bikin dunia digital makin seru,waw neng banget liat maju ai ml game  bikin dunia digital seru,"Wow, it's really great to see how AI ml games are making progress in making the digital world exciting",0.3,positive
960,967,suitimalka59163,Takjub sama kemajuan ai bikin semakin gampang aja ya urusannya!,takjub maju ai bikin gampang aja ya urus ,"I'm amazed that AI will make it easy, take care of it",0.4333333333333333,positive
961,968,KoranMandalaCom,Acer Edu Tech 2024: Dorong Penggunaan AI dalam Analisis Prediktif untuk Kemajuan Pendidikan https://t.co/PlNt48AlkH #Bandung #AcerEduTech #AcerSmartSchoolAwards2024 #AI,acer edu tech   dorong guna ai analisis prediktif maju didik,acer edu tech pushes use of ai predictive analytics to advance education,0.0,neutral
962,969,surfranpag7137,penasaran sama kemajuan ai di dunia pengen liat keajaiban teknologi bikin perubahan yg sepele jadi luar biasa,penasaran maju ai dunia ken liat ajaib teknologi bikin ubah yg sepele,curious advance ai world ken see magic technology makes trivial changes,0.2,positive
963,970,mabecenas141260,Udah makan siang aja nih tapi gue masih penasaran sama kemajuan ai yg lg booming banget di dunia. ada berita apa terbaru?,udah makan siang aja nih gue penasaran maju ai yg lg booming banget dunia  berita baru ,I've just had lunch and I'm curious about the AI ​​that is really booming in the world of new news,0.0787878787878787,positive
964,971,elycspirev51261,Yakiiin banget kemajuan ai bikin gue jadi mikir kalo ntar manusia dijadian kaya robot deh. tapi ya jg sih seru aja liat perkembangannya,yakiiin banget maju ai bikin gue mikir kalo ntar manusia jadi kaya robot deh  ya jg sih seru aja liat kembang,"Yes, AI is really advanced, it makes me think that if humans become like robots in the future, it's also fun to look at the flowers.",0.2333333333333333,positive
965,972,locgatheal23634,baiknya stay di rumah sambil main game daripada jadi serba bingung karna kemajuan ai kayaknya bs nyampe ke level ngerasa nggak beda sama manusia ini,baik stay rumah main game serba bingung karna maju ai kayak bs nyampe level ngerasa nggak beda manusia,"OK, stay at home, play games, I'm confused because progressing AI seems to be able to reach the level of feeling no different from humans",0.15,positive
966,973,aurorrion,Gunrae few tweets au sebuah kemajuan Culinary VS Pastry Arts series © aurorrion https://t.co/FiKcFSXPWx,gunrae few tweets au maju culinary vs pastry arts series  aurorrion,gunrae few tweets au advanced culinary vs pastry arts series aurorrion,0.0666666666666666,positive
967,974,FIMELAdotcom,9 Drama Korea tentang Kisah Percintaan dengan Teknologi AI Cerita Cinta yang Unik dan Bikin Baper: Sekarang teknologi telah mengalami kemajuan pesat yang sangat berarti yang langsung dirasakan dalam kehidupan sehari-hari. Bahkan tema kecanggihan https://t.co/6DZDXHOVCL https://t.co/Gi7lWvWOMu, drama korea kisah cinta teknologi ai cerita cinta unik bikin baper  teknologi alami maju pesat langsung rasa hidup hari  tema canggih,Korean drama love story AI technology unique love story makes you emotional natural technology advances rapidly direct sense of life day sophisticated theme,0.2964285714285714,positive
968,975,cekfaktacom,Kemajuan teknologi AI yaitu deep fake punya manfaat namun juga kerugian. Penting sekali kita untuk selalu kritis dan #CekFaktaDuluBaruBicara #CekFaktaDulu #Hoax #Misinformasi #Disinformasi #Malinformasi https://t.co/pHSDC3uyX6,maju teknologi ai deep fake manfaat rugi  kritis,advanced ai deep fake technology benefits losses critical,-0.0249999999999999,negative
969,976,AzalinaOthmanS,Tiada negara di dalam dunia ini yang terlepas daripada ancaman siber susulan kemajuan teknologi khususnya perkembangan kecerdasan buatan (AI). Dalam hal ini kebanyakan negara telahpun memulakan langkah proaktif dalam merangka perundangan yang bersesuaian untuk menangani cabaran https://t.co/iTqm9jK84b,tiada negara dunia lepas ancam siber susul maju teknologi kembang cerdas buat  ai   banyak negara telah mula langkah proaktif rangka undang suai tangan cabar,"no country in the world is free from cyber threats following advances in intelligent development technology for AI, many countries have begun proactive steps to legislate in line with challenges",0.425,positive
970,977,UMonline,REAIM 2024 platform fahami kemajuan AI dalam bidang pertahanan https://t.co/xR7w69O3FN #BERITA #NASIONAL #TERKINI,reaim  platform fahami maju ai bidang tahan,reaim platform understand advance ai field resistance,0.0,neutral
971,978,kosmo_online,REAIM 2024 platform terbaik fahami kemajuan AI dalam bidang pertahanan https://t.co/NLM1sDrEWp #Negara #2024 #AI #kecerdasanbuatan #kemajuan,reaim  platform baik fahami maju ai bidang tahan,reaim platform good understand advance ai field resistance,0.7,positive
972,979,jeillyfxsh,orang² kok menormalisasikan mencuri?? gak usah gegayaan bilang alergi ai alergi kemajuan. minimal tau dulu AI art ini gimana. susah sih emang diotaknya cuma nyolong nyolong doang. menuju indonesia cemas 2024 #AI #TolakAI https://t.co/brXWr0FjNl,orang normalisasi curi   gak gegayaan bilang alergi ai alergi maju  minimal tau ai art gimana  susah sih emang otak nyolong nyolong doang  indonesia cemas ,"normalize people stealing not being pretentious saying they are allergic to AI, allergic to progress, at least know AI art, how difficult is it, really, the brain only steals, Indonesia is worried",-0.18,negative
973,980,_shahfizal,Kronologi teknologi Ai:- 1. 2022 kita diperkenalkan dengan chatGPT secara global. 2. 2023 Lebih banyak Ai pelbagai model wujud. 3. 2024 Industri robot maju seiring kemajuan Ai. Kesimpulanya lebih banyak industri lama akan terima impak kemajuan Ai di masa akan datang.,kronologi teknologi ai      kenal chatgpt global     ai pelbagai model wujud     industri robot maju iring maju ai  kesimpulanya industri terima impak maju ai ,"Chronology of AI technology, getting to know global chatgpt AI, various forms of industrial robots progressing progressively, AI, in conclusion, industry receives an advanced impact, AI",0.1333333333333333,positive
974,981,suitimalka59163,Keren bgt sih kemajuan ai bikin hidup kita jd lebih simpel dan kreatif. keknya gue bakal pake ai buat nulis sinetron baru deh,keren bgt sih maju ai bikin hidup jd simpel kreatif  kek gue pake ai nulis sinetron deh,"How cool is the development of AI to make life simple, creative, I use AI to write soap operas",0.2833333333333333,positive
975,982,BernamaBiz,Schneider Electric menjalin kerjasama dengan NVIDIA bagi mengoptimumkan infrastruktur pusat data serta membuka jalan bagi kemajuan kecerdasan buatan (AI) dan teknologi berkembar digital #BernamaBiz #AI https://t.co/MCfnd7HcnW,schneider electric jalin kerjasama nvidia optimum infrastruktur pusat data buka jalan maju cerdas buat  ai  teknologi kembar digital,Schneider Electric partners with Nvidia to optimize data center infrastructure to pave smart path forward for AI digital twin technology,0.038095238095238,positive
976,983,min9yu_kch,keren konsepnya mengenai kemajuan teknologi (AI) yg dianggap ancaman sama orang-orang karena dikhawatirkan menggantikan peran manusia apa mereka bakal ngebantah lewat MV Maestro ini? Aju nice SEVENTEEN,keren konsep maju teknologi  ai  yg anggap ancam orang khawatir ganti peran manusia ngebantah mv maestro  aju nice seventeen,cool advanced concept of ai technology which is considered threatening people are worried about replacing human roles denying mv maestro aju nice seventeen,0.3375,positive
977,984,nikudestch87018,kalian penasaran nggak sih sama kemajuan ai dan cybersecurity? gw br nemuin platform keren buat belajar tentang itu seru banget,penasaran nggak sih maju ai cybersecurity  gw br nemuin platform keren ajar seru banget,Are you curious about advancing AI cybersecurity? I just found a cool platform that teaches really fun,0.1833333333333333,positive
978,985,dw_indonesia,Para peneliti mengungkap Tong Tong anak AI pertama bisa berfungsi secara mandiri dan menunjukkan emosi. Menurut Sahabat DW kemajuan ini menakutkan atau inovasi penting? | Via #DWDigital https://t.co/ExUFA5uLGX,teliti ungkap tong tong anak ai fungsi mandiri emosi  sahabat dw maju takut inovasi   via,research reveal tong tong child ai function independent emotion friend dw forward afraid innovation via,-0.3,negative
979,986,indozonemedia,AI telah mengalami kemajuan yang pesat dan menjadi sebuah trend selama beberapa tahun terakhir ini dan sudah ada beberapa perusahaan game yang mulai mempertimbangkan penggunaan AI untuk mempercepat dan menghemat biaya produksi game. https://t.co/OltinMUjPs,ai alami maju pesat trend usaha game timbang guna ai cepat hemat biaya produksi game ,"AI is a natural rapid development of game business trends, weighing the benefits of AI to quickly save game production costs",-0.0916666666666666,negative
980,987,lomnusra,Kemajuan AI Mengubah Segala Aspek Kehidupan dengan Teknologi Canggih. #Lomnusra https://t.co/Uu1WiQcvyk,maju ai ubah aspek hidup teknologi canggih ,advanced ai change aspects of life advanced technology,0.4,positive
981,988,floxsol,Selamat datang di momen yang luar biasa di dunia Web3 dan game. Kami sangat senang memperkenalkan @TheGasino platform taruhan prediksi mutakhir yang menggabungkan nostalgia dengan kemajuan terbaru dalam teknologi AI. https://t.co/5sSE05iylY,selamat momen dunia web game  senang kenal platform taruh prediksi mutakhir gabung nostalgia maju baru teknologi ai ,happy world moment web game happy to know the latest prediction betting platform join nostalgia advanced new ai technology,0.3727272727272727,positive
982,989,lomnusra,Part 2 | Kemajuan AI Mengubah Segala Aspek Kehidupan dengan Teknologi Canggih. #Lomnusra https://t.co/NBXvYoEWzw,part   maju ai ubah aspek hidup teknologi canggih ,advanced part ai change aspects of life advanced technology,0.4,positive
983,990,spamaltalr55291,Keren banget sih kemajuan ai ini bikin gue makin kagum. jujur aja kreatifitas manusia vs machine tuh nggak ada yang bs ngalahin gitu lo,keren banget sih maju ai bikin gue kagum  jujur aja kreatifitas manusia vs machine tuh nggak bs ngalahin gitu lo,"It's really cool that the progress of AI amazes me. To be honest, the creativity of humans vs machines can't be beat like that, you know?",0.475,positive
984,991,displayfilkom,[ARTIKEL: Mobil Pintar] 17 Mei 2024 Kemajuan teknologi Artificial Intelligence (AI) telah menjadi pendorong utama inovasi dalam mobilitas. Mengubah konsep dasar tentang mobil menjadi kendaraan yang lebih cerdas efisien dan aman. Baca selengkapnya dengan klik tautan di bio! https://t.co/HlzokrpDhp, artikel  mobil pintar   mei  maju teknologi artificial intelligence  ai  dorong utama inovasi mobilitas  ubah konsep dasar mobil kendara cerdas efisien aman  baca lengkap klik taut bio ,smart car article may advance artificial intelligence ai technology main driver of mobility innovation change basic concept of smart car driving efficient safe read in full click on bio link,0.1207482993197278,positive
985,992,utusanborneo,Kemajuan AI mudahkan komunikasi orang pekak https://t.co/0IxrxnyX9q https://t.co/vZGTN9dpgS,maju ai mudah komunikasi orang pekak,Advanced AI makes it easy for deaf people to communicate,0.4166666666666667,positive
986,993,IndraGunaw79528,*Kemajuan dalam Pembelajaran* Mesin dan AI: Seiring dengan kemajuan pembelajaran mesin dan AI Golem dan Zenqira berada di garis depan dalam memungkinkan inovasi di bidang ini. Kami berkolaborasi dengan peneliti dan pengembang terkemuka untuk memajukan algoritma AI yang canggih https://t.co/JAyqXUoLww, maju ajar  mesin ai  iring maju ajar mesin ai golem zenqira garis inovasi bidang  kolaborasi teliti kembang muka maju algoritma ai canggih,advance teach ai machine accompany advance teach ai machine golem zenqira line innovation field collaboration research flower face advance advanced ai algorithm,0.4,positive
987,994,Lip6Tekno,Google Siapkan 3 Faktor Kunci AI untuk Dukung Kemajuan Indonesia Emas https://t.co/affw0TQLwu,google siap  faktor kunci ai dukung maju indonesia emas,Google ready AI key factor to support Indonesia's golden progress,0.1666666666666666,positive
988,995,beritaKBR,Kecerdasan buatan (AI) makin berkembang. Inovasi terus bermunculan. Namun AI ini ibarat pedang bermata dua. Bisa ringankan beban kerja manusia di sisi lain bisa munculkan pengangguran. Nah bgmn pekerja kreatif di Indonesia merespons kemajuan AI ini? BESOK di #RuangPublikKBR https://t.co/YotPzCXWlg,cerdas buat  ai  kembang  inovasi muncul  ai pedang mata  ringan beban kerja manusia sisi muncul anggur  bgmn kerja kreatif indonesia respons maju ai  besok,smart for ai flower innovation emerge ai sword light eye human workload side emerge wine how creative work indonesia response advance ai tomorrow,0.2785714285714286,positive
989,996,synconthyd50030,duh gue jadi penasaran banget sama kemajuan ai nih. udah kaya nyala hidup gitu bs belajar sendiri bikin keputusan.,duh gue penasaran banget maju ai nih  udah kaya nyala hidup gitu bs ajar bikin putus ,"Wow, I'm really curious about what's going on, I'm already like the flame of life, so I can teach you how to break up",0.0,neutral
990,997,kerrepostp79657,Kalo loe penasaran sama kemajuan ai cobain dah belajar python. dijamin seru dan bikin hidup makin keren,kalo loe penasaran maju ai cobain dah ajar python  jamin seru bikin hidup keren,"If you are curious, go ahead and try teaching Python, it will be fun and make your life cool.",0.1833333333333333,positive
991,998,fznfrmnsyh,Kemajuan teknologi AI kalau tidak diimbangi dengan kemajuan manusianya maka akan menjadi sebuah kehancuran bagi manusia itu sendiri,maju teknologi ai imbang maju manusia hancur manusia,advanced ai technology equal advanced human destroyed human,0.16,positive
992,999,raotabentu64869,gw bener2 kagum sama kemajuan ai udh bisa bikin robot main sepak bola kaya human aja,gw bener kagum maju ai udh bikin robot main sepak bola kaya human aja,"I'm really impressed, AI has already made a robot that plays soccer like a human.",0.5,positive
993,1000,raotabentu64869,kemajuan ai bikin gw semakin excited penasaran nih gimana bs dibikin untuk ngurut rambut gue yang kriting banget,maju ai bikin gw excited penasaran nih gimana bs bikin ngurut rambut gue kriting banget,Advanced AI makes me excited and curious about how it can massage my really curly hair,0.21875,positive
994,1001,medcom_id,Menkominfo Budi Arie Setiadi mengajak kalangan bisnis dan pemerintahan untuk mengoptimalkan pemanfaatan teknologi Artifical Intelligence (AI) dalam mendorong kemajuan bangsa. #Menkominfo #AI #MedcomId https://t.co/xvFQIusAps,menkominfo budi arie setiadi ajak kalang bisnis perintah optimal manfaat teknologi artifical intelligence  ai  dorong maju bangsa ,Minister of Communication and Information Budi Arie Setiadi invites business circles to optimize the benefits of artificial intelligence AI technology to advance the nation,-0.6,negative
995,1002,komunikasi_gov,IPPTAR sebagai institut latihan penyiaran &amp; penerangan telah memperkenal pelbagai kursus AI yang menyediakan kemajuan teknologi terkini dalam melahirkan pakar-pakar penyiaran bertaraf nasional hingga ke peringkat antarabangsa. #KementerianKomunikasi #MalaysiaMADANI #JiwaMerdeka,ipptar institut latih siar  amp  terang kenal pelbagai kursus ai sedia maju teknologi kini lahir pakar siar taraf nasional peringkat antarabangsa ,"ipptar broadcast training institute amp clearly knows various AI courses that are ready to advance technology, now national level international broadcast experts are born",0.075,positive
996,1003,shamsulazribakr,Associated &amp; Integrated (AI) Strategy. Bukan AI macam robot nak control manusia tu. Tapi AI di sini yang saya maksudkan dalam Mesyuarat Bersama Ketua Jabatan Persekutuan di Kuching Sarawak https://t.co/gUYQ9myD2c https://t.co/QRPQ2Y3JKb,associated  amp  integrated  ai  strategy  ai robot nak control manusia tu  ai maksud mesyuarat ketua jabat sekutu kuching sarawak,associated amp integrated ai strategy ai robot nak control human tu ai aims meeting chairman jabat allied kuching sarawak,0.0,neutral
997,1004,klamesursi93707,Kemajuan ai bs bikin dunia semakin pintar tapi jgn lupa tetap belajar dri alam dan makanan enak seperti ramen. balance itu kuncinya,maju ai bs bikin dunia pintar jgn lupa ajar dri alam makan enak ramen  balance kunci,"Go ahead AI can make the world smart, don't forget to learn from nature, eating delicious ramen, balance is the key",0.4047619047619047,positive
998,1005,iimfahima,Memberi masukan ke Kementrian Pendidikan terkait kurikulum AI untuk pelajar. Berbagai aspek dari mulai pentingnya menanamkan etika dasar sebelum penggunaan teknologi penguatan critical thinking AI literacy untuk guru dan murid hingga peran guru dan orangtua dalam membimbing https://t.co/Lr1TxFFZ5S,masuk tri didik kait kurikulum ai ajar  aspek tanam etika dasar guna teknologi kuat critical thinking ai literacy guru murid peran guru orangtua bimbing,enter tri didik hook curriculum ai teach aspects of planting basic ethics for strong technology critical thinking ai literacy teacher student role of teacher parent guidance,0.1444444444444444,positive
999,1006,_BungAmar,1| Perkembangan AI mengubah banyak industri termasuk musik. Dengan kemajuan teknologi komposer AI menjanjikan era baru dalam komposisi musik. Namun apa dampaknya pada kreativitas manusia? Diskusi lebih lanjut di MusicLibraryReport., kembang ai ubah industri musik  maju teknologi komposer ai janji era komposisi musik  dampak kreativitas manusia  diskusi musiclibraryreport ,ai flower change music industry advance technology ai composer promise era of music composition impact of human creativity discussion musiclibraryreport,0.0,neutral
1000,1007,CNNIndonesia,Dengan inovasi mempercepat kemajuan industri dan merevolusi cara kita hidup bekerja dan belajar AI memiliki potensi besar untuk membawa perubahan signifikan. AI dapat mengubah sektor-sektor penting seperti kesehatan pendidikan dan pertanian serta mendorong pertumbuhan https://t.co/nSaiVcNJ0d,inovasi cepat maju industri revolusi hidup ajar ai milik potensi bawa ubah signifikan  ai ubah sektor sehat didik tani dorong tumbuh,innovation fast progress industry revolution life teach ai own potential bring significant change ai change healthy sector educate farmers encourage growth,0.335,positive
1001,1008,artifisialcom,.@sama baru saja menerbitkan tulisan di blognya. Singkatnya ia bilang Dalam beberapa dekade mendatang kita akan mampu melakukan hal-hal yang sebelumnya dianggap mustahil berkat kemajuan AI. Namun kita juga perlu bijak menghadapi dampak negatifnya terutama di dunia kerja. https://t.co/9pTSQHxDAa, terbit tulis blog  singkat bilang dekade hal anggap mustahil berkat maju ai  bijak hadap dampak negatif dunia kerja ,publish write short blog say decade things considered impossible thanks to advance ai wise face negative impacts world of work,-0.0133333333333333,negative
1002,1009,medcom_id,Pemerintah dinilai perlu meningkatkan upaya antisipasi dan mitigasi terhadap berkembangnya radikalisme dan terorisme yang memanfaatkan kemajuan teknologi termasuk kecerdasan buatan atau Artificial Intelligence (AI). #Terorisme #AI #MedcomId https://t.co/n1qDdyJQqJ,perintah nilai tingkat upaya antisipasi mitigasi kembang radikalisme terorisme manfaat maju teknologi cerdas buat artificial intelligence  ai  ,command value level of effort to anticipate mitigation of the development of radicalism terrorism benefits of advanced intelligent technology for artificial intelligence ai,0.2,positive
1003,1010,DokterAri,Dekan FKUI Terima Kunjungan Pakar Kecerdasan Buatan (AI) dari Universidad de Alcalá Spanyol Dekan FKUI berkomitmen untuk terus mendukung kemajuan kerja sama antara FKUI dengan universitas-universitas di seluruh dunia demi https://t.co/kzNV22PFeI,dekan fkui terima kunjung pakar cerdas buat  ai  universidad de alcal spanyol dekan fkui komitmen dukung maju kerja fkui universitas dunia,"Dean of FKUI receives visit from smart experts for AI University of Alcala, Spain Dean of FKUI is committed to supporting the progress of FKUI's work at world universities",0.2321428571428571,positive
1004,1011,AzalinaOthmanS,100% bersetuju dengan pengumuman YAB PMX DS @anwaribrahim bahawa Kerajaan bakal memperkenalkan Dasar Awan Negara (National Cloud Policy) memandangkan kemajuan dalam teknologi terutamanya AI. Dalam aspek undang-undang Malaysia mesti bersedia untuk menggunakan AI dan pendigitalan https://t.co/pKvMDIYMID,  tuju umum yab pmx ds bahawa raja kenal dasar awan negara  national cloud policy  pandang maju teknologi utama ai  aspek undang malaysia mesti sedia ai digital,general aim yab pmx ds that the king knows the basics of state clouds national cloud policy looks forward to the main technology of AI aspects of Malaysian law must be ready for digital AI,0.1041666666666666,positive
1005,1012,beritaKBR,Kecerdasan buatan (AI) makin berkembang. Meski pun kemunculan AI ini bisa ringankan beban kerja manusia di sisi lain bisa munculkan pengangguran. Nah bgmn pekerja kreatif di Indonesia merespons kemajuan AI ini? https://t.co/whLRmf0Eqz #RuangPublikKBR #PodcastIdonesia https://t.co/jmgCRgmjFI,cerdas buat  ai  kembang  muncul ai ringan beban kerja manusia sisi muncul anggur  bgmn kerja kreatif indonesia respons maju ai ,smart for ai flower appears ai light human workload side appears grape how creative work indonesia responds forward ai,0.2785714285714286,positive
